username,total_posts,total_views,political_posts,electoral_posts,military_posts,economy_posts,religion_posts,international_posts,political_views,electoral_views,military_views,economy_views,religion_views,international_views
MAYDAYMog,2,4367,0,0,0,0,0,0,0,0,0,0,0,0
MAYDNR,11,1425,0,0,0,0,0,0,0,0,0,0,0,0
MBrazgovskaia,45,489540,0,0,0,0,0,0,0,0,0,0,0,0
MC_LAO,21,111059,0,0,0,0,0,0,0,0,0,0,0,0
MDJHX,13,6009,1,0,0,0,0,0,624,0,0,0,0,0
MDK_Bashkiria,11,2123,0,0,0,0,0,0,0,0,0,0,0,0
MDK_Chelyabinsk,16,12545,0,0,0,0,0,0,0,0,0,0,0,0
MDK_Crimea,7,1469,0,0,0,0,0,0,0,0,0,0,0,0
MDK_Kavkaz,16,1681,1,0,0,0,0,0,148,0,0,0,0,0
MDK_Kuzbass,132,139475,0,0,0,0,0,0,0,0,0,0,0,0
MDK_LNR,13,671,0,0,0,0,0,0,0,0,0,0,0,0
MDK_NN,20,17598,0,0,0,0,0,0,0,0,0,0,0,0
MDK_Novosibirsk,51,78307,0,0,0,0,0,0,0,0,0,0,0,0
MDK_RnD,16,31185,0,0,0,0,0,0,0,0,0,0,0,0
MDaudov_95,222,5920311,3,0,0,0,0,0,84800,0,0,0,0,0
MDziadok,1,114,0,0,0,0,0,0,0,0,0,0,0,0
MEASTru,33,92360,2,0,0,0,0,0,5810,0,0,0,0,0
MFAIran,21,12759,0,0,0,0,0,0,0,0,0,0,0,0
MFARussia,1137,3349017,0,0,0,0,0,0,0,0,0,0,0,0
MFAofArmenia,12,20432,0,0,0,0,0,0,0,0,0,0,0,0
MFAsg,26,31152,0,0,0,0,0,0,0,0,0,0,0,0
MIABOYKA3,22,311140,0,0,0,0,0,0,0,0,0,0,0,0
MICHAELWENDLEROFFICIAL,17,4142,0,0,0,0,0,0,0,0,0,0,0,0
MID_Russia,7303,69827757,400,0,3,4,49,0,5062586,0,24890,21180,679820,0
MIG_INFO,20,8402,3,0,0,0,0,0,825,0,0,0,0,0
MIKAYOUTUBERS,16,7448,0,0,0,0,0,0,0,0,0,0,0,0
MILASHKINATELEGKA,21,2470800,0,0,0,0,0,0,0,0,0,0,0,0
MILITSIYA_UZB,8963,588446664,4,0,0,0,0,0,273700,0,0,0,0,0
MINGBULOQ,24,181400,0,0,0,0,0,0,0,0,0,0,0,0
MINGBULOQLIKLAR_TV,30,2629,0,0,0,0,0,0,0,0,0,0,0,0
MINORITYREPORTz,1,9420,0,0,0,0,0,0,0,0,0,0,0,0
MINSAPCuba,51,141676,0,0,0,0,0,0,0,0,0,0,0,0
MIRISHKORPRESS,7,13771,0,0,0,0,0,0,0,0,0,0,0,0
MIRZACHOLOVOZI,5,5069,0,0,0,0,0,0,0,0,0,0,0,0
MIrvMomente,26,394850,0,0,0,0,0,0,0,0,0,0,0,0
MJ_Innocent,43,21291,0,0,0,0,0,0,0,0,0,0,0,0
MKNRasmi,142,24850200,0,0,0,0,0,0,0,0,0,0,0,0
MMAD_MMAXX,3,35600,0,0,0,0,0,0,0,0,0,0,0,0
MMPPRESS,25,2534,0,0,0,0,0,0,0,0,0,0,0,0
MNPavlova,8,835,0,0,0,0,0,0,0,0,0,0,0,0
MODcmi,1,312,0,0,0,0,0,0,0,0,0,0,0,0
MOHreport,166,1932827,0,0,0,0,0,0,0,0,0,0,0,0
MOJAHEDIN_ORG,14,1618,0,0,0,0,0,0,0,0,0,0,0,0
MOOVeche,13,183230,0,0,0,0,0,0,0,0,0,0,0,0
MRI_pressa,2,146,0,0,0,0,0,0,0,0,0,0,0,0
MRZLKVK,184,5832499,4,0,0,0,0,0,133200,0,0,0,0,0
MSNorbekov,29,84970,2,0,0,0,0,0,5840,0,0,0,0,0
MSSJohor,7,6675,0,0,0,0,0,0,0,0,0,0,0,0
MSeverydayaesthetics,4,4368,0,0,0,0,0,0,0,0,0,0,0,0
MTWTU,30,116300,2,0,0,0,0,0,10680,0,0,0,0,0
MV_007_Pskov,42,357190,1,0,0,0,0,0,8470,0,0,0,0,0
MWlLKY,9,62560,0,0,0,0,0,0,0,0,0,0,0,0
M_Khasanova,4,3439,0,0,0,0,0,0,0,0,0,0,0,0
M_Kosenkov,3,1205,0,0,0,0,0,0,0,0,0,0,0,0
M_Kruglov,14,74660,2,0,0,0,0,0,5080,0,0,0,0,0
M_Podolyak,42,1535600,3,0,0,0,0,0,89700,0,0,0,0,0
MacKenzieKhan,6,273,0,0,0,0,0,0,0,0,0,0,0,0
MadinaNurman,19,42406,0,0,0,0,0,0,0,0,0,0,0,0
Madina_Aknazarova_M,5,5348,0,0,0,0,0,0,0,0,0,0,0,0
Madnifique,26,95370,0,0,0,0,0,0,0,0,0,0,0,0
MafiaNewsAz,13,5716,0,0,0,0,0,0,0,0,0,0,0,0
MagadanRegion,7,134,0,0,0,0,0,0,0,0,0,0,0,0
Magnitogorsk_crazy,40,537900,0,0,0,0,0,0,0,0,0,0,0,0
Magnitogorsk_peace,42,339462,1,0,0,0,0,0,8040,0,0,0,0,0
Magnitogorsk_podslushal,50,980200,0,0,0,0,0,0,0,0,0,0,0,0
Magnitogorsk_true,42,239029,1,0,0,0,0,0,21300,0,0,0,0,0
MahmoudMiariRT,18,30118,0,0,0,0,0,0,0,0,0,0,0,0
MaidenTower,57,427060,0,0,0,0,0,0,0,0,0,0,0,0
MajorPatriot,40,73854,0,0,0,0,0,0,0,0,0,0,0,0
Makarr80,13,9445,0,0,0,0,0,0,0,0,0,0,0,0
Makhachkala_crazy,40,538090,3,0,0,0,0,0,40400,0,0,0,0,0
Makhachkala_inside,43,343753,0,0,0,0,0,0,0,0,0,0,0,0
Makhachkala_peace,53,412080,1,0,0,0,0,0,6350,0,0,0,0,0
Makhachkala_podslushal,51,950800,1,0,0,0,0,0,18100,0,0,0,0,0
Makhachkala_true,45,329290,1,0,0,0,0,0,6150,0,0,0,0,0
Makin36,24,141280,2,0,0,0,0,0,26100,0,0,0,0,0
MaksymZhorin,54,2444300,0,0,0,0,0,0,0,0,0,0,0,0
Malalayko,3,7020,0,0,0,0,0,0,0,0,0,0,0,0
Malyn_nevs,23,9026,0,0,0,0,0,0,0,0,0,0,0,0
Mamelekat,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ManaUyat,1,340,0,0,0,0,0,0,0,0,0,0,0,0
ManarsRituals,10,25264,0,0,0,0,0,0,0,0,0,0,0,0
MandarinNewsOfficial,6,296,0,0,0,0,0,0,0,0,0,0,0,0
Mannerheimline,7,3770,0,0,0,0,0,0,0,0,0,0,0,0
Manoli,39,96239,0,0,0,0,0,0,0,0,0,0,0,0
ManotoTV,6430,201235877,0,0,0,0,0,0,0,0,0,0,0,0
Manucharovofficial,5,27220,0,0,0,0,0,0,0,0,0,0,0,0
MaraghehGram,56,64926,0,0,0,0,0,0,0,0,0,0,0,0
MaraghehOnline_Com,88,19114,0,0,0,0,0,0,0,0,0,0,0,0
Margilonliklar_24,3560,14278961,0,0,0,0,0,0,0,0,0,0,0,0
Margilonliklaruzb,24,13427,0,0,0,0,0,0,0,0,0,0,0,0
MargulanSeissembai,55,2472200,0,0,0,0,0,0,0,0,0,0,0,0
MariaVladimirovnaZakharova,1682,193269709,89,0,0,1,33,0,10217800,0,0,89600,4320000,0
Maria_Melnikova23,34,1252779,0,0,0,0,0,0,0,0,0,0,0,0
Marialogvinovaofficial,29,79358,0,0,0,0,0,0,0,0,0,0,0,0
Mariamsecrets,7,92060,0,0,0,0,0,0,0,0,0,0,0,0
Mariapogas,35,652840,1,0,0,0,0,0,25000,0,0,0,0,0
MarieNews,39,29664510,0,0,0,0,0,0,0,0,0,0,0,0
MarinaDbar32,2,1205,0,0,0,0,0,0,0,0,0,0,0,0
Marina_media,15,981,0,0,0,0,0,0,0,0,0,0,0,0
Marinaslovo,101,5263190,7,0,0,1,0,0,404900,0,0,31800,0,0
MarioOrtizMartinez,10,5245,0,0,0,0,0,0,0,0,0,0,0,0
MariyaViskunova,37,119709,0,0,0,0,0,0,0,0,0,0,0,0
Mariya_Allabyan,19,114120,1,0,0,0,0,0,3540,0,0,0,0,0
MarkDice,24,130989,0,0,0,0,0,0,0,0,0,0,0,0
MarkFeygin,397,18667320,1,0,0,0,1,0,34800,0,0,0,64800,0
MarkasATM,1,3210,0,0,0,0,0,0,0,0,0,0,0,0
Markazi_today,26,8131,0,0,0,0,0,0,0,0,0,0,0,0
Markazvokala,8,25850,0,0,0,0,0,0,0,0,0,0,0,0
Markus,4,40030,0,0,0,0,0,0,0,0,0,0,0,0
MarugovaSlovo,20,46011,0,0,0,0,0,0,0,0,0,0,0,0
Marvel_Brasil,98,172403,0,0,0,0,0,0,0,0,0,0,0,0
MarvinBS,37,145192,0,0,0,0,0,0,0,0,0,0,0,0
Maryanaro,37,2182600,1,0,0,0,0,0,50600,0,0,0,0,0
MasMadridCM,27,33643,0,0,0,0,0,0,0,0,0,0,0,0
Masha_Domaa,29,1415030,0,0,0,0,0,0,0,0,0,0,0,0
Masher_63pokupki,2,425,0,0,0,0,0,0,0,0,0,0,0,0
Maslennikov_t,46,154,0,0,0,0,0,0,0,0,0,0,0,0
MasterPoll,2,16560,0,0,0,0,0,0,0,0,0,0,0,0
MatarifeTelegram,5,57090,0,0,0,0,0,0,0,0,0,0,0,0
Matskevich,25,527450,0,0,0,0,0,0,0,0,0,0,0,0
MatteoMontevecchi,22,49999,0,0,0,0,0,0,0,0,0,0,0,0
MaxBuzhanskiy,47,429316,5,0,0,0,0,0,49340,0,0,0,0,0
MaxListov,26,48310,0,0,0,0,0,0,0,0,0,0,0,0
Max_Odin1,7,1397,0,0,0,0,0,0,0,0,0,0,0,0
MaximGorkyNN,39,281700,0,0,0,0,0,0,0,0,0,0,0,0
MaximYusin,20,64129,1,0,0,0,0,0,3390,0,0,0,0,0
Maxim_Batyrev,42,134428,0,0,0,0,0,0,0,0,0,0,0,0
Maxim_Shelkov,62,6997100,1,0,0,0,0,0,79500,0,0,0,0,0
MayorFSB,39,82079,0,0,0,0,0,0,0,0,0,0,0,0
MazenMuhammad,32,642000,0,0,0,0,0,0,0,0,0,0,0,0
MazhidovAslan,12,18110,0,0,0,0,0,0,0,0,0,0,0,0
McLarek,22,62728,0,0,0,0,1,0,0,0,0,0,6340,0
MdSmol,9,5455,0,0,0,0,0,0,0,0,0,0,0,0
MeNeFreg8,19,33712,0,0,0,0,0,0,0,0,0,0,0,0
Mecklenburger_Petersburger,17,24393,0,0,0,0,0,0,0,0,0,0,0,0
MediaHabalki,270,6975980,1,0,0,0,0,0,43000,0,0,0,0,0
MediaOfficers,6,749,0,0,0,0,0,0,0,0,0,0,0,0
Media_Post_UA,677,8177740,45,0,0,0,1,0,700000,0,0,0,9430,0
Medianova,2,355,0,0,0,0,0,0,0,0,0,0,0,0
Medical_News_Channel,22,3081,0,0,0,0,0,0,0,0,0,0,0,0
MediterraneoDGT,20,8505,0,0,0,0,0,0,0,0,0,0,0,0
MedvedevVesti,1063,75149604,44,0,3,2,9,2,2043100,0,262700,77600,3143700,338700
Medvedeva_Olesya,46,831580,8,0,0,0,0,0,170700,0,0,0,0,0
Mefisto_Studio,27,238510,0,0,0,0,0,0,0,0,0,0,0,0
MegaShowTV,20,15570,0,0,0,0,0,0,0,0,0,0,0,0
MegaVata,5,810,2,0,0,0,0,0,275,0,0,0,0,0
Megapolisonline,79,1091490,2,0,0,0,0,0,23530,0,0,0,0,0
MeghUpdates,60,286245,0,0,0,0,0,0,0,0,0,0,0,0
Mehre_Mihan,33,27907,0,0,0,0,0,0,0,0,0,0,0,0
MehriranTV,29,17408,0,0,0,0,0,0,0,0,0,0,0,0
Mellig,153,1743577,0,0,0,0,0,0,0,0,0,0,0,0
MelnikovPolitika,2,373,0,0,0,0,0,0,0,0,0,0,0,0
Melnitsa21,68,594314,2,0,0,0,0,0,5317,0,0,0,0,0
Metametrica,1869,46301836,32,0,0,9,3,1,1144600,0,0,216900,70700,19400
Metro6,34,342980,0,0,0,0,0,0,0,0,0,0,0,0
MezinoYuri,11,19551,0,0,0,0,0,0,0,0,0,0,0,0
Mgmaung969,90,35194,0,0,0,0,0,0,0,0,0,0,0,0
Miass_true,45,333130,0,0,0,0,0,0,0,0,0,0,0,0
MiddleEastinUkrainian,38,38025,0,0,0,0,0,0,0,0,0,0,0,0
Middleeastdeadend,21,51000,0,0,0,0,0,0,0,0,0,0,0,0
MiguelUrban,20,8805,0,0,0,0,0,0,0,0,0,0,0,0
Mikhail_Onufrienko_t,60,2762,1,0,0,0,0,0,38,0,0,0,0,0
Mikle1On,6972,1157486709,151,0,9,19,32,1,25834100,0,1503400,2564800,5476100,170000
MilHeliPilot,32,54239,1,0,0,0,0,0,1620,0,0,0,0,0
MilanaFilimonova,18,190310,1,0,0,0,0,0,10800,0,0,0,0,0
MilhaNews,76,56668,0,0,0,0,0,0,0,0,0,0,0,0
MilitaryMediaY,21,356010,0,0,0,0,0,0,0,0,0,0,0,0
MilitaryMediaYVideos1,49,306119,0,0,0,0,0,0,0,0,0,0,0,0
MillNews,109,14001,2,0,0,0,0,0,164,0,0,0,0,0
Millar_Milliy_Millar,16,7841,0,0,0,0,0,0,0,0,0,0,0,0
MilosBikovic,20,378690,0,0,0,0,0,0,0,0,0,0,0,0
Miloserdierulite,11,2373,0,0,0,0,0,0,0,0,0,0,0,0
MinSocUA,16,54790,0,0,0,0,0,0,0,0,0,0,0,0
MinchenkoConsulting,7,209090,2,0,0,0,0,0,76860,0,0,0,0,0
MinchenkoTrump,3,3970,0,0,0,0,0,0,0,0,0,0,0,0
Minenergo_by,14,57019,0,0,0,0,0,0,0,0,0,0,0,0
Minenergokz,2,353,0,0,0,0,0,0,0,0,0,0,0,0
MinisteriodaDefesaOficial,64,107350,0,0,0,0,0,0,0,0,0,0,0,0
MinisteroSalute,81,9749100,0,0,0,0,0,0,0,0,0,0,0,0
MinisterstvoDizaina,7,2925,0,0,0,0,0,0,0,0,0,0,0,0
MinogarovaNews,27,656100,0,0,0,0,0,0,0,0,0,0,0,0
Minsk_kudaGo,18,51300,0,0,0,0,0,0,0,0,0,0,0,0
Minsportuz,4,6390,0,0,0,0,0,0,0,0,0,0,0,0
Mintrudri,14,5067,0,0,0,0,0,0,0,0,0,0,0,0
MirovichMedia,142,6109470,1,0,0,0,0,0,47700,0,0,0,0,0
MirrorRB,124,1556714,5,0,0,0,0,0,64250,0,0,0,0,0
Mirzobek_Ochilov,16,34108,0,0,0,0,0,0,0,0,0,0,0,0
Mitishi_news,5,1101,0,0,0,0,0,0,0,0,0,0,0,0
MitrofanovaMM,17,148600,0,0,0,0,0,0,0,0,0,0,0,0
Mmmargaaret,29,56674,0,0,0,0,0,0,0,0,0,0,0,0
Mobarezane_pishro,13,2883,0,0,0,0,0,0,0,0,0,0,0,0
ModelsDrive,10,44850,0,0,0,0,0,0,0,0,0,0,0,0
MoeMicto,2,406,0,0,0,0,0,0,0,0,0,0,0,0
MohamedShiaAlsudanii,17,137579,0,0,0,0,0,0,0,0,0,0,0,0
MoheSilte,32,42189,0,0,0,0,0,0,0,0,0,0,0,0
MoldovaPolitics,19,4442,0,0,0,0,0,0,0,0,0,0,0,0
MolniaChannel,538,3681846,2,0,0,0,0,0,11080,0,0,0,0,0
MolniyaTopNews,4,0,0,0,0,0,0,0,0,0,0,0,0,0
Molniyakavkaz,6,465,0,0,0,0,0,0,0,0,0,0,0,0
Mona_Lee,8,8840,0,0,0,0,0,0,0,0,0,0,0,0
Monedero,21,27368,0,0,0,0,0,0,0,0,0,0,0,0
MonitoringBY,53,47636,1,0,0,0,0,0,2250,0,0,0,0,0
MonitoringMD,104,26255,6,0,0,1,0,0,958,0,0,486,0,0
MonitoringUA,131,22907,9,0,0,1,0,0,1586,0,0,301,0,0
Monuzel,11,26307,1,0,0,0,0,0,2920,0,0,0,0,0
MordvinZaBugrom,2,76,0,0,0,0,0,0,0,0,0,0,0,0
MoreOz,67,559034,0,0,0,0,0,0,0,0,0,0,0,0
MorgothsReview,42,347590,0,0,0,0,0,0,0,0,0,0,0,0
Moris_News,821,7142836,0,0,0,0,0,0,0,0,0,0,0,0
MorozTanyka,18,3575,0,0,0,0,0,0,0,0,0,0,0,0
MosGorod,8,2847,0,0,0,0,0,0,0,0,0,0,0,0
Mos_stroi,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MoscowDigest,62,2132480,0,0,0,0,0,0,0,0,0,0,0,0
MoscowEcon,50,179937,1,0,0,0,0,0,4500,0,0,0,0,0
MoscowEgo,17,6396,0,0,0,0,0,0,0,0,0,0,0,0
MoscowME,12,1861,0,0,0,0,0,0,0,0,0,0,0,0
MoscowRoutesChanges,1,1800,0,0,0,0,0,0,0,0,0,0,0,0
MoscowTelega,2,342,0,0,0,0,0,0,0,0,0,0,0,0
Moscow_00,87,900859,0,0,0,0,0,0,0,0,0,0,0,0
Moscow_Instructions,2,59,0,0,0,0,0,0,0,0,0,0,0,0
Moscow_peacee,40,342507,0,0,0,0,0,0,0,0,0,0,0,0
Moscow_true,45,249399,2,0,0,0,0,0,8220,0,0,0,0,0
Moscowagenda,40,87710,0,0,0,0,0,0,0,0,0,0,0,0
Moscowcurrent,30,83285,0,0,0,0,0,0,0,0,0,0,0,0
Moscowparks,13,11213,0,0,0,0,0,0,0,0,0,0,0,0
MoskRussia,23,25409,1,0,0,0,0,0,1090,0,0,0,0,0
MoskvaRuss,43,5914,1,0,0,0,0,0,136,0,0,0,0,0
Mosul_Mosul1,88,953905,0,0,0,0,0,0,0,0,0,0,0,0
Motivatsiya_olamiHD,3,7540,0,0,0,0,0,0,0,0,0,0,0,0
Motoninja_youtube,51,370470,0,0,0,0,0,0,0,0,0,0,0,0
MovieClubUpdates,37,387800,0,0,0,0,0,0,0,0,0,0,0,0
MovixNews,7,7123,0,0,0,0,0,0,0,0,0,0,0,0
MoyshaSheckel,14,89940,0,0,0,0,0,0,0,0,0,0,0,0
Mr_DeKart,37,827400,2,0,0,0,0,0,47100,0,0,0,0,0
MrsMagrat,4,7890,0,0,0,0,0,0,0,0,0,0,0,0
Ms_krasota,33,425830,3,0,0,0,0,0,46400,0,0,0,0,0
MshoAxjik_AnnaAbrahamian,23,15690,1,0,0,0,0,0,255,0,0,0,0,0
Muhammadali_Muhammadkarimov,23,26746,0,0,0,0,0,0,0,0,0,0,0,0
Mukachivska_rada,9,2683,0,0,0,0,0,0,0,0,0,0,0,0
MuktarovichOusmanova,82,1524040,0,0,0,0,0,0,0,0,0,0,0,0
Mumishka_chat,18,211479,0,0,0,0,0,0,0,0,0,0,0,0
MundoTecnologico,20,1601,0,0,0,0,0,0,0,0,0,0,0,0
Murcci,4,9676,0,0,0,0,0,0,0,0,0,0,0,0
Murmansk_crazy,40,559200,0,0,0,0,0,0,0,0,0,0,0,0
Murmansk_insaid,8,117600,0,0,0,0,0,0,0,0,0,0,0,0
Murmansk_lyudi,41,645200,0,0,0,0,0,0,0,0,0,0,0,0
Murmansk_podslushal,51,964700,0,0,0,0,0,0,0,0,0,0,0,0
Murom_true,54,366869,0,0,0,0,0,0,0,0,0,0,0,0
MusannifAdham,3,2873,0,0,0,0,0,0,0,0,0,0,0,0
MuslimahNews,38,67174,0,0,0,0,0,0,0,0,0,0,0,0
MustacheGordon,6,182,0,0,0,0,0,0,0,0,0,0,0,0
MyAska_AL,4,7830,0,0,0,0,0,0,0,0,0,0,0,0
MyDniproNews,5,3654,0,0,0,0,0,0,0,0,0,0,0,0
MyGovCoronaNewsdesk,94,3725300,0,0,0,0,0,0,0,0,0,0,0,0
MyGovUz,40,2992600,0,0,0,0,0,0,0,0,0,0,0,0
MyKMV26,6,2599,0,0,0,0,0,0,0,0,0,0,0,0
MyLifeinukraine,3,1752,0,0,0,0,0,0,0,0,0,0,0,0
My_Police,142,1895714,3,0,0,0,0,0,37100,0,0,0,0,0
MyanmarNews24,3,171,0,0,0,0,0,0,0,0,0,0,0,0
MykolaBaksheev,6,12860,0,0,0,0,0,0,0,0,0,0,0,0
Myliskiru,1,22,0,0,0,0,0,0,0,0,0,0,0,0
MyronivkaOnline,2,126,0,0,0,0,0,0,0,0,0,0,0,0
Myslivsluh999,17,26160,1,0,0,0,0,0,1570,0,0,0,0,0
MysteryChtoto,26,936290,0,0,0,0,0,0,0,0,0,0,0,0
Mytishchi_crazy,49,677600,1,0,0,0,0,0,21100,0,0,0,0,0
Mytishchi_podslushal,50,940200,0,0,0,0,0,0,0,0,0,0,0,0
Mytishchi_true,43,318530,0,0,0,0,0,0,0,0,0,0,0,0
N8oyabr,15,48199,0,0,0,0,0,0,0,0,0,0,0,0
NAEVTZYOFC,31,6273,0,0,0,0,0,0,0,0,0,0,0,0
NAMAGA,42,168839,0,0,0,0,0,0,0,0,0,0,0,0
NAMANGANLIKLAR_UZ,6068,630052999,2,0,0,0,0,0,152300,0,0,0,0,0
NAMANGAN_MASHINA_BOZORl,17,25461,0,0,0,0,0,0,0,0,0,0,0,0
NAMANGAN_ZONA,72,707172,0,0,0,0,0,0,0,0,0,0,0,0
NASTYASOZONIKK,814,27000486,3,0,0,0,0,0,95400,0,0,0,0,0
NAT_news,1,562,0,0,0,0,0,0,0,0,0,0,0,0
NAZAR,32,301130,0,0,0,0,0,0,0,0,0,0,0,0
NAZK_gov_ua,15,52130,2,0,0,0,0,0,5180,0,0,0,0,0
NA_STRAGE,10,34710,0,0,0,0,0,0,0,0,0,0,0,0
NBR_DNR,47,125096,0,0,0,0,0,0,0,0,0,0,0,0
NBR_DONETSK,20,2817,0,0,0,0,0,0,0,0,0,0,0,0
NBS24,40,164421,0,0,0,0,0,0,0,0,0,0,0,0
NEASingapore,28,86070,0,0,0,0,0,0,0,0,0,0,0,0
NEWS_GOLESTAN,9,1128,0,0,0,0,0,0,0,0,0,0,0,0
NEWSruIsrael,54,248641,0,0,0,0,0,0,0,0,0,0,0,0
NFE4Y,5,26120,0,0,0,0,0,0,0,0,0,0,0,0
NFSCHimalayaNews,144,39391,0,0,0,0,0,0,0,0,0,0,0,0
NGUkr,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NGnewsgeorgia,14,43340,1,0,0,0,0,0,3390,0,0,0,0,0
NKruk,14,14746,0,0,0,0,1,0,0,0,0,0,678,0
NMFTE,23,361119,0,0,0,0,0,0,0,0,0,0,0,0
NMOdessa,19,33611,1,0,0,0,0,0,1320,0,0,0,0,0
NMitrokhinPublicTalk,6,10500,0,0,0,0,0,0,0,0,0,0,0,0
NNN0UL,62,374619,0,0,0,0,0,0,0,0,0,0,0,0
NN_now,20,116710,1,0,0,0,0,0,4880,0,0,0,0,0
NN_strelka,39,57661,0,0,0,0,0,0,0,0,0,0,0,0
NODTV,3,69,0,0,0,0,0,0,0,0,0,0,0,0
NODrus,22,23090,0,0,0,0,0,0,0,0,0,0,0,0
NORSFS2,98,3477900,0,0,0,0,0,0,0,0,0,0,0,0
NOTOISLAMICREPUBLIC,22,720,0,0,0,0,0,0,0,0,0,0,0,0
NPNewsMyanmar,98,990960,0,0,0,0,0,0,0,0,0,0,0,0
NPU_Rivne,7,6278,0,0,0,0,0,0,0,0,0,0,0,0
NParksBuzz,21,65070,0,0,0,0,0,0,0,0,0,0,0,0
NR_novosti,37,20562,0,0,0,0,0,0,0,0,0,0,0,0
NSDVKharkove,51,1257400,2,0,0,0,2,0,67300,0,0,0,39650,0
NSDVKhersone,27,56307,1,0,0,0,0,0,2800,0,0,0,0,0
NSZU_gov,14,57356,0,0,0,0,0,0,0,0,0,0,0,0
NTDNews,245,239392,0,0,0,0,0,0,0,0,0,0,0,0
NUR24RU,13,28576,0,0,0,0,0,0,0,0,0,0,0,0
NY_USA_World,36,683130,1,0,0,0,0,0,11500,0,0,0,0,0
NaFrontiUkrainu,42,185110,0,0,0,2,0,0,0,0,0,9820,0,0
NabChelny_inside,43,322387,2,0,0,0,0,0,6877,0,0,0,0,0
NabChelny_peace,40,273340,0,0,0,0,0,0,0,0,0,0,0,0
Nabard_Nabarabar,32,13114,0,0,0,0,0,0,0,0,0,0,0,0
Nabludatelvtomske,25,103060,0,0,0,0,0,0,0,0,0,0,0,0
NachDenkSeiten_DE,35,129940,0,0,0,0,0,0,0,0,0,0,0,0
Nackepelo,184,19350000,8,0,0,2,0,0,895000,0,0,186000,0,0
NadezhdaKubyshkina,26,116860,0,0,0,0,0,0,0,0,0,0,0,0
NaftogazUA,27,246120,0,0,0,0,0,0,0,0,0,0,0,0
NagNews,1,585,0,0,0,0,0,0,0,0,0,0,0,0
NagornyVmeste,11,780,0,0,0,0,0,0,0,0,0,0,0,0
Naimov_Akmalkhan,15,7542,0,0,0,0,0,0,0,0,0,0,0,0
NajNewsy,14,2786,0,0,0,0,0,0,0,0,0,0,0,0
Nakhodka_true,52,387340,0,0,0,1,0,0,0,0,0,22100,0,0
Nalchik_crazy,49,688800,0,0,0,0,0,0,0,0,0,0,0,0
Nalchik_lyudi,41,569100,0,0,0,0,0,0,0,0,0,0,0,0
Nalchik_podslushal,51,962100,0,0,0,0,0,0,0,0,0,0,0,0
Nalchik_true,45,246768,1,0,0,0,0,0,4050,0,0,0,0,0
NamanganTuman,28,5777,0,0,0,0,0,0,0,0,0,0,0,0
Namanganim_Bugun,1064,17920711,0,0,0,0,0,0,0,0,0,0,0,0
Namayandeh3oma,1386,59285089,0,0,0,0,0,0,0,0,0,0,0,0
Nardaran313,23,9360,0,0,0,0,0,0,0,0,0,0,0,0
NarendraModi_Official,23,3891,0,0,0,0,0,0,0,0,0,0,0,0
NargizWorld,23,15293,0,0,0,0,1,0,0,0,0,0,515,0
NarodnayaRyazan,6,13720,0,0,0,0,0,0,0,0,0,0,0,0
Narodnyy_ultimatum,1,832,0,0,0,0,0,0,0,0,0,0,0,0
Narpay_tuman_hokimligi,217,1088942,0,0,0,0,0,0,0,0,0,0,0,0
NashGorodru,14,39118,0,0,0,0,0,0,0,0,0,0,0,0
Nash_Temryuk,1,199,0,0,0,0,0,0,0,0,0,0,0,0
NashaGazetaKst,14,19343,0,0,0,0,0,0,0,0,0,0,0,0
Nashazemla,18,8798,0,0,0,0,0,0,0,0,0,0,0,0
Nasimov,1,72,0,0,0,0,0,0,0,0,0,0,0,0
Nasobin,24,109113,0,0,0,0,0,0,0,0,0,0,0,0
Nastavnik_vbiznes,7,10766,0,0,0,0,0,0,0,0,0,0,0,0
Nastik_tg,23,196280,1,0,0,0,0,0,3050,0,0,0,0,0
NataliaKox,20,1144550,0,0,0,0,0,0,0,0,0,0,0,0
Natalya_zayceva,1,99,0,0,0,0,0,0,0,0,0,0,0,0
NationalJusticeParty,34,33927,0,0,0,0,0,0,0,0,0,0,0,0
NatnaelMekonnen21,858,30284880,0,0,0,0,0,0,0,0,0,0,0,0
Navbahor_Navbaxor_Fkmuhlis,18,117580,0,0,0,0,0,0,0,0,0,0,0,0
Navoiyuran_official,7,5469,0,0,0,0,0,0,0,0,0,0,0,0
Navoiyyoshlari_uz,19,8069,0,0,0,0,0,0,0,0,0,0,0,0
Navumcyk,5,7399,0,0,0,0,0,0,0,0,0,0,0,0
NazarIlishev,8,1052,0,0,0,0,0,0,0,0,0,0,0,0
NazarPrykhodkoPlus,448,4984821,54,0,0,0,0,0,592310,0,0,0,0,0
Nazars_look,30,6460,1,0,0,0,2,0,137,0,0,0,488,0
Nazlobudnya_AU,28,50510,1,0,0,0,0,0,1230,0,0,0,0,0
Nazran_true,43,218887,0,0,0,0,0,0,0,0,0,0,0,0
NeBrigada,280,2486540,3,0,0,0,0,0,44800,0,0,0,0,0
NeKaspersky,38,194130,0,0,0,0,0,0,0,0,0,0,0,0
NeMochka27,2,970,0,0,0,0,0,0,0,0,0,0,0,0
NeNASHI,5,2941,0,0,0,0,0,0,0,0,0,0,0,0
